22:48	mv3k				Comment Judas a-t-il trahi Jésus devant la foule ?	Il a trahi Jésus avec un baiser.

22:51	wok5				Qu'a fait Jésus avec l'homme dont l'oreille était coupée ?	Il a touché son oreille, et l'a guéri.

22:53	oe9b				Où Jésus a-t-il dit qu'il était quotidien avec les chefs des prêtres ?	Il a dit qu'il avait été dans le temple chaque jour.

22:54	c3la				Après l'avoir saisi, où la foule a-t-elle emmené Jésus ?	La foule l'a emmené à la maison du grand prêtre.

22:57	kmui				Qu'a dit Pierre lorsqu'une certaine servante a affirmé que Pierre avait été avec Jésus ?	Il a dit : "Femme, je ne le connais pas."

22:60	uifo				Que s'est-il passé immédiatement après que Pierre ait nié connaître Jésus pour la troisième fois ?	Un coq a chanté immédiatement après qu'il ait nié connaître Jésus.

22:62	a42q				Qu'a fait Pierre après que Jésus l'ait regardé ?	Il est sorti et a pleuré amèrement.

22:63	w011				Que lui ont fait les hommes qui gardaient Jésus ?	Ils se sont moqués de lui et l'ont battu.

22:64	p961				Comment les hommes qui gardaient Jésus se sont-ils moqués de lui ?	Ils lui ont bandé les yeux et lui ont demandé qui l'avait frappé.

22:67	gohv				Le conseil a exigé que Jésus leur dise s'il est le Christ. Qu'est-ce que Jésus a dit qu'ils ne feraient pas s'il le leur disait ?	Il a dit qu'ils ne croiraient certainement pas.

22:71	ne3f				Pourquoi le conseil a-t-il dit qu'il n'avait pas besoin de témoins pour prouver que Jésus prétendait être le Christ ?	Ils ont dit qu'ils n'avaient pas besoin d'autres témoins car ils avaient entendu Jésus, de sa propre bouche, affirmer qu'il était le Christ.

23:2	e9an				Quelles accusations les chefs juifs ont-ils portées contre Jésus auprès de Pilate ?	Ils disaient que Jésus pervertissait la nation, en interdisant le tribut à César, et en disant qu'il était le Christ, un roi.

23:4	qedl				Après avoir interrogé Jésus, que dit Pilate à son sujet ?	Il a dit : "Je ne trouve aucune cause à cet homme."

23:8	jwdg				Pourquoi Hérode voulait-il voir Jésus ?	Hérode voulait voir Jésus faire un signe.

23:9	ygkx				Comment Jésus a-t-il répondu aux questions d'Hérode ?	Il n'a rien répondu à Hérode.

23:14	wklx				Lorsque Jésus a été rendu à Pilate, qu'est-ce que Pilate a dit de Jésus à la foule ?	Il a dit qu'il n'avait rien trouvé en Jésus de la cause qu'ils lui reprochaient.

23:18	h8lo				Qui la foule voulait-elle que Pilate libère de prison pour la fête de la Pâque ?	Ils voulaient qu'il libère Barabbas, un criminel.

23:21	nim4				Qu'est-ce que la foule a crié qu'il fallait faire à Jésus ?	Ils ont crié : "Crucifie-le, crucifie-le."

23:22	h0w3				Pour la troisième fois, que dit Pilate à la foule au sujet de Jésus ?	Pilate a dit : "Je n'ai pas trouvé en lui de cause de mort."

23:23	u8mn				Pourquoi Pilate a-t-il finalement accédé à la demande de la foule de crucifier Jésus ?	Il a accédé à leur demande car ils insistaient à voix haute.

23:26	h3ow				Qui a porté la croix de Jésus et a suivi Jésus ?	Simon de Cyrène a porté la croix de Jésus.

23:28	rlh5				Pour qui Jésus a-t-il dit que les femmes de Jérusalem devaient pleurer au lieu de pleurer pour lui ?	Jésus a dit qu'ils devaient pleurer sur eux-mêmes et sur leurs enfants.

23:32	lwm9				Qui a été crucifié avec Jésus ?	Deux criminels ont été crucifiés avec Jésus.

23:35	m8de				Puisque Jésus prétendait être le Christ, qu'est-ce que les gens, les soldats et l'un des criminels ont tous demandé à Jésus de faire ?	Ils l'ont mis au défi de se sauver.

23:38	df2h				Qu'est-ce qui était écrit sur un panneau au-dessus de Jésus ?	Sur le panneau était écrit : "C'est le roi des Juifs."

23:42	rv95				Quelle demande le second criminel a-t-il faite à Jésus ?	Il a dit : "Souviens-toi de moi quand tu entreras dans ton royaume."

23:43	og92				Quelle promesse Jésus a-t-il faite au second criminel ?	Il a dit : "Aujourd'hui, vous serez avec moi au paradis."

23:44	f3di				Quel événement miraculeux s'est produit immédiatement avant la mort de Jésus ?	L'obscurité s'est abattue sur tout le pays pendant trois heures.

23:45	aojr				Quels événements miraculeux se sont produits immédiatement avant la mort de Jésus ?	Le soleil a disparu, et le rideau du temple s'est déchiré en son milieu.

23:47	k2ix				Qu'a dit le centurion à propos de Jésus après sa mort ?	Il a dit : "Cet homme était certainement juste."

23:52	oe25				Qu'est-ce que Joseph d'Arimathie a demandé à Pilate de lui donner ?	Il demande à Pilate le corps de Jésus.

23:53	pc7j				Qu'a fait Joseph d'Arimathie avec le corps de Jésus ?	Il a déposé le corps de Jésus dans un tombeau neuf.

23:54	f8c6				Quel jour était sur le point de commencer quand Jésus a été enterré ?	Le jour du sabbat était sur le point de commencer.

23:56	uuy5				Que faisaient les femmes qui avaient été avec Jésus le jour du sabbat ?	Ils se sont reposés, selon le commandement de Dieu.

24:1	jor7				Quand les femmes sont-elles venues au tombeau de Jésus ?	Ils sont venus très tôt, le premier jour de la semaine.

24:2	ibne				Qu'est-ce que les femmes ont trouvé qui s'était passé au tombeau ?	Ils ont constaté que la pierre avait été roulée du tombeau.

24:3	hrr8				Qu'est-ce que les femmes ont trouvé dans le tombeau ?	Ils ont constaté que le corps de Jésus n'était pas là.

24:6	a7rz				Qu'est-ce que les deux hommes aux vêtements éblouissants (des anges) ont dit qu'il était arrivé à Jésus ?	Ils ont dit aux femmes que Jésus était ressuscité.

24:11	vnui				Quelle a été la réaction des apôtres lorsque les femmes ont raconté leur expérience au tombeau ?	Ces paroles leur paraissaient insensées, et ils ne les crurent pas.

24:12	e9um				Qu'a vu Pierre quand il a regardé dans le tombeau ?	Pierre a vu les linges étendus tout seuls.

24:16	a00e				Pourquoi les deux disciples qui se rendaient à Emmaüs n'ont-ils pas reconnu Jésus lorsqu'il les a rejoints ?	Leurs yeux ont été empêchés de le reconnaître.

24:21	dvfy				Pendant que Jésus était vivant, qu'est-ce que les disciples espéraient qu'il fasse ?	Ils espéraient qu'il rachèterait Israël.

24:27	tm5e				Qu'est-ce que Jésus a expliqué aux deux hommes à partir des Écritures ?	Il a expliqué ce que les Écritures disaient à son sujet.

24:31	ayx8				Qu'est-il arrivé aux deux disciples lorsque Jésus a béni le pain, l'a rompu et le leur a donné ?	Leurs yeux se sont ouverts, et ils l'ont reconnu.

24:36	wfmy				Qu'a dit Jésus en premier lorsqu'il est apparu aux disciples à Jérusalem ?	Il a dit : "Paix à vous."

24:39	yaw3				Comment Jésus a-t-il prouvé qu'il n'était pas seulement un esprit ?	Il a invité les disciples à le toucher, et il leur a montré ses mains et ses pieds.

24:45	krxh				Comment les disciples ont-ils alors pu comprendre les Écritures ?	Jésus a ouvert leur esprit pour qu'ils comprennent les Écritures.

24:47	wvir				Qu'est-ce que Jésus a dit qu'il fallait proclamer à toutes les nations ?	Jésus a dit que la repentance et le pardon des péchés devaient être proclamés à toutes les nations.

24:49	gwbd				Pour quoi Jésus a-t-il dit aux disciples d'attendre ?	Il leur a dit d'attendre jusqu'à ce qu'ils soient revêtus de la puissance d'en haut.

24:51	ifly				Qu'est-il arrivé à Jésus lorsqu'il a béni les disciples près de Béthanie ?	Il a été transporté au ciel.

24:53	t0qp				Où les disciples ont-ils alors passé leur temps, et qu'ont-ils fait ?	Ils étaient continuellement dans le temple, bénissant Dieu.
